scope,target,ac_threshold,method,ac_threshold_role,variant_count_scope,target_event_count,naive_af_flag_count_scope,ac_supported_frequency_flag_count_scope,vital_red_count_at_ac_threshold,vital_red_variants,vital_red_shared_with_ac_ge_20_count,vital_red_shared_with_ac_ge_20_variants,vital_red_gained_vs_ac_ge_20_count,vital_red_gained_vs_ac_ge_20_variants,vital_red_lost_vs_ac_ge_20_count,vital_red_lost_vs_ac_ge_20_variants,true_positives,false_positives,false_negatives,true_negatives,precision,recall,specificity,false_positive_rate,false_negative_rate,confidence_interval_method,precision_ci_low,precision_ci_high,recall_ci_low,recall_ci_high,specificity_ci_low,specificity_ci_high,false_positive_rate_ci_low,false_positive_rate_ci_high,false_negative_rate_ci_low,false_negative_rate_ci_high,naive_false_positives,false_positive_reduction_vs_naive,false_positive_reduction_vs_naive_percent
frequency_observed,broad_PLP_to_non_PLP_or_missing,5,AF_gt_1e-5_and_AC_ge_5,actionability_filter_not_scoring_function,455,38,187,40,3,ANK2:VCV000207942:VITAL=72.1; KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,1,ANK2:VCV000207942:VITAL=72.1,0,,4,36,34,381,0.1,0.10526315789473684,0.9136690647482014,0.08633093525179857,0.8947368421052632,Wilson 95%,0.03957888759557486,0.23052074380473897,0.041701897932665793,0.24130831200194466,0.8827952218928645,0.936990654788528,0.06300934521147193,0.11720477810713535,0.7586916879980553,0.9582981020673341,170,134,78.82352941176471
frequency_observed,broad_PLP_to_non_PLP_or_missing,5,VITAL_red_AC_ge_5,actionability_filter_not_scoring_function,455,38,187,40,3,ANK2:VCV000207942:VITAL=72.1; KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,1,ANK2:VCV000207942:VITAL=72.1,0,,1,2,37,415,0.3333333333333333,0.02631578947368421,0.9952038369304557,0.004796163069544364,0.9736842105263158,Wilson 95%,0.0614903152761605,0.7923450448735121,0.004660467553530057,0.13495178436800254,0.9826831012885615,0.9986837597822071,0.0013162402177927992,0.01731689871143853,0.8650482156319974,0.9953395324464698,170,168,98.82352941176471
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,5,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,135,187,40,3,ANK2:VCV000207942:VITAL=72.1; KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,1,ANK2:VCV000207942:VITAL=72.1,0,,67,120,68,200,0.3582887700534759,0.4962962962962963,0.625,0.375,0.5037037037037037,Wilson 95%,0.2930507452314751,0.4292320274973218,0.4132310749842746,0.5795664727247695,0.5707678331142415,0.6762665194828307,0.3237334805171693,0.4292321668857585,0.42043352727523053,0.5867689250157254,120,0,0.0
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,5,AF_gt_1e-5_and_AC_ge_5,actionability_filter_not_scoring_function,455,135,187,40,3,ANK2:VCV000207942:VITAL=72.1; KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,1,ANK2:VCV000207942:VITAL=72.1,0,,14,26,121,294,0.35,0.1037037037037037,0.91875,0.08125,0.8962962962962963,Wilson 95%,0.2213433317104915,0.5049440300646263,0.06278392452983501,0.16655368033787032,0.8836130289681903,0.9439520522320013,0.056047947767998596,0.1163869710318097,0.8334463196621297,0.9372160754701649,120,94,78.33333333333333
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,5,VITAL_red_AC_ge_5,actionability_filter_not_scoring_function,455,135,187,40,3,ANK2:VCV000207942:VITAL=72.1; KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,1,ANK2:VCV000207942:VITAL=72.1,0,,2,1,133,319,0.6666666666666666,0.014814814814814815,0.996875,0.003125,0.9851851851851852,Wilson 95%,0.2076549551264879,0.9385096847238394,0.004072118099076125,0.05240663178568465,0.9825133897666745,0.999448161806687,0.0005518381933127849,0.017486610233325425,0.9475933682143154,0.9959278819009239,120,119,99.16666666666667
frequency_observed,strict_PLP_to_BLB_or_VUS,10,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,4,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,2,185,2,266,0.0106951871657754,0.5,0.5898004434589801,0.41019955654101997,0.5,Wilson 95%,0.002937861381681197,0.03815171238001436,0.15003570882017148,0.8499642911798285,0.5438317023097783,0.6342522724190065,0.3657477275809936,0.4561682976902217,0.15003570882017148,0.8499642911798285,185,0,0.0
frequency_observed,strict_PLP_to_BLB_or_VUS,10,AF_gt_1e-5_and_AC_ge_10,actionability_filter_not_scoring_function,455,4,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,0,38,4,413,0.0,0.0,0.9157427937915743,0.08425720620842572,1.0,Wilson 95%,0.0,0.09181293258383999,0.0,0.48990002040399916,0.8864630911049554,0.9379997548616406,0.062000245138359486,0.11353690889504468,0.5100999795960008,1.0,185,147,79.45945945945945
frequency_observed,strict_PLP_to_BLB_or_VUS,10,VITAL_red_AC_ge_10,actionability_filter_not_scoring_function,455,4,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,0,2,4,449,0.0,0.0,0.9955654101995566,0.004434589800443459,1.0,Wilson 95%,0.0,0.6576280471103807,0.0,0.48990002040399916,0.983976654970515,0.9987830574216673,0.0012169425783327189,0.016023345029485034,0.5100999795960008,1.0,185,183,98.91891891891892
frequency_observed,broad_PLP_to_non_PLP_or_missing,10,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,38,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,17,170,21,247,0.09090909090909091,0.4473684210526316,0.592326139088729,0.407673860911271,0.5526315789473685,Wilson 95%,0.05753352035574911,0.14075448393681603,0.3014616531155089,0.6029397082091058,0.5445260011453368,0.6384407017661624,0.36155929823383753,0.4554739988546633,0.3970602917908942,0.6985383468844911,170,0,0.0
frequency_observed,broad_PLP_to_non_PLP_or_missing,10,AF_gt_1e-5_and_AC_ge_10,actionability_filter_not_scoring_function,455,38,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,4,34,34,383,0.10526315789473684,0.10526315789473684,0.9184652278177458,0.0815347721822542,0.8947368421052632,Wilson 95%,0.041701897932665793,0.24130831200194466,0.041701897932665793,0.24130831200194466,0.8882220921522871,0.9410685483167159,0.05893145168328408,0.11177790784771287,0.7586916879980553,0.9582981020673341,170,136,80.0
frequency_observed,broad_PLP_to_non_PLP_or_missing,10,VITAL_red_AC_ge_10,actionability_filter_not_scoring_function,455,38,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,1,1,37,416,0.5,0.02631578947368421,0.9976019184652278,0.002398081534772182,0.9736842105263158,Wilson 95%,0.09452865480086614,0.9054713451991339,0.004660467553530057,0.13495178436800254,0.9865426778477084,0.9995765651168653,0.00042343488313457533,0.01345732215229158,0.8650482156319974,0.9953395324464698,170,169,99.41176470588235
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,10,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,135,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,67,120,68,200,0.3582887700534759,0.4962962962962963,0.625,0.375,0.5037037037037037,Wilson 95%,0.2930507452314751,0.4292320274973218,0.4132310749842746,0.5795664727247695,0.5707678331142415,0.6762665194828307,0.3237334805171693,0.4292321668857585,0.42043352727523053,0.5867689250157254,120,0,0.0
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,10,AF_gt_1e-5_and_AC_ge_10,actionability_filter_not_scoring_function,455,135,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,14,24,121,296,0.3684210526315789,0.1037037037037037,0.925,0.075,0.8962962962962963,Wilson 95%,0.23384013155413794,0.5271632717573987,0.06278392452983501,0.16655368033787032,0.8908313520059404,0.9490854468241049,0.05091455317589512,0.10916864799405955,0.8334463196621297,0.9372160754701649,120,96,80.0
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,10,VITAL_red_AC_ge_10,actionability_filter_not_scoring_function,455,135,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,2,0,133,320,1.0,0.014814814814814815,1.0,0.0,0.9851851851851852,Wilson 95%,0.34237195288961925,1.0,0.004072118099076125,0.05240663178568465,0.9881374103882884,0.9999999999999999,0.0,0.011862589611711404,0.9475933682143154,0.9959278819009239,120,120,100.0
frequency_observed,strict_PLP_to_BLB_or_VUS,20,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,4,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,2,185,2,266,0.0106951871657754,0.5,0.5898004434589801,0.41019955654101997,0.5,Wilson 95%,0.002937861381681197,0.03815171238001436,0.15003570882017148,0.8499642911798285,0.5438317023097783,0.6342522724190065,0.3657477275809936,0.4561682976902217,0.15003570882017148,0.8499642911798285,185,0,0.0
frequency_observed,strict_PLP_to_BLB_or_VUS,20,AF_gt_1e-5_and_AC_ge_20,actionability_filter_not_scoring_function,455,4,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,0,27,4,424,0.0,0.0,0.9401330376940134,0.0598669623059867,1.0,Wilson 95%,6.938893903907228e-18,0.12455903714463581,0.0,0.48990002040399916,0.9142981333680067,0.9585331995619628,0.0414668004380372,0.08570186663199332,0.5100999795960008,1.0,185,158,85.4054054054054
frequency_observed,strict_PLP_to_BLB_or_VUS,20,VITAL_red_AC_ge_20,actionability_filter_not_scoring_function,455,4,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,0,2,4,449,0.0,0.0,0.9955654101995566,0.004434589800443459,1.0,Wilson 95%,0.0,0.6576280471103807,0.0,0.48990002040399916,0.983976654970515,0.9987830574216673,0.0012169425783327189,0.016023345029485034,0.5100999795960008,1.0,185,183,98.91891891891892
frequency_observed,broad_PLP_to_non_PLP_or_missing,20,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,38,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,17,170,21,247,0.09090909090909091,0.4473684210526316,0.592326139088729,0.407673860911271,0.5526315789473685,Wilson 95%,0.05753352035574911,0.14075448393681603,0.3014616531155089,0.6029397082091058,0.5445260011453368,0.6384407017661624,0.36155929823383753,0.4554739988546633,0.3970602917908942,0.6985383468844911,170,0,0.0
frequency_observed,broad_PLP_to_non_PLP_or_missing,20,AF_gt_1e-5_and_AC_ge_20,actionability_filter_not_scoring_function,455,38,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,2,25,36,392,0.07407407407407407,0.05263157894736842,0.9400479616306955,0.05995203836930456,0.9473684210526315,Wilson 95%,0.020554221697383523,0.2336997729073062,0.014553902448536798,0.17285766881068843,0.9129964835836031,0.9590655939296466,0.04093440607035341,0.08700351641639696,0.8271423311893115,0.9854460975514631,170,145,85.29411764705883
frequency_observed,broad_PLP_to_non_PLP_or_missing,20,VITAL_red_AC_ge_20,actionability_filter_not_scoring_function,455,38,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,1,1,37,416,0.5,0.02631578947368421,0.9976019184652278,0.002398081534772182,0.9736842105263158,Wilson 95%,0.09452865480086614,0.9054713451991339,0.004660467553530057,0.13495178436800254,0.9865426778477084,0.9995765651168653,0.00042343488313457533,0.01345732215229158,0.8650482156319974,0.9953395324464698,170,169,99.41176470588235
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,20,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,135,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,67,120,68,200,0.3582887700534759,0.4962962962962963,0.625,0.375,0.5037037037037037,Wilson 95%,0.2930507452314751,0.4292320274973218,0.4132310749842746,0.5795664727247695,0.5707678331142415,0.6762665194828307,0.3237334805171693,0.4292321668857585,0.42043352727523053,0.5867689250157254,120,0,0.0
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,20,AF_gt_1e-5_and_AC_ge_20,actionability_filter_not_scoring_function,455,135,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,9,18,126,302,0.3333333333333333,0.06666666666666667,0.94375,0.05625,0.9333333333333333,Wilson 95%,0.1864305444359335,0.5217558012789452,0.03546649508631035,0.12184658687183476,0.9128452535442355,0.9641266981753704,0.03587330182462952,0.08715474645576435,0.8781534131281653,0.9645335049136897,120,102,85.0
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,20,VITAL_red_AC_ge_20,actionability_filter_not_scoring_function,455,135,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,2,0,133,320,1.0,0.014814814814814815,1.0,0.0,0.9851851851851852,Wilson 95%,0.34237195288961925,1.0,0.004072118099076125,0.05240663178568465,0.9881374103882884,0.9999999999999999,0.0,0.011862589611711404,0.9475933682143154,0.9959278819009239,120,120,100.0
frequency_observed,strict_PLP_to_BLB_or_VUS,50,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,4,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,2,185,2,266,0.0106951871657754,0.5,0.5898004434589801,0.41019955654101997,0.5,Wilson 95%,0.002937861381681197,0.03815171238001436,0.15003570882017148,0.8499642911798285,0.5438317023097783,0.6342522724190065,0.3657477275809936,0.4561682976902217,0.15003570882017148,0.8499642911798285,185,0,0.0
frequency_observed,strict_PLP_to_BLB_or_VUS,50,AF_gt_1e-5_and_AC_ge_50,actionability_filter_not_scoring_function,455,4,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,0,9,4,442,0.0,0.0,0.9800443458980045,0.019955654101995565,1.0,Wilson 95%,0.0,0.2991527535509594,0.0,0.48990002040399916,0.962513198540363,0.9894665676023997,0.010533432397600252,0.03748680145963708,0.5100999795960008,1.0,185,176,95.13513513513514
frequency_observed,strict_PLP_to_BLB_or_VUS,50,VITAL_red_AC_ge_50,actionability_filter_not_scoring_function,455,4,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,0,1,4,450,0.0,0.0,0.9977827050997783,0.0022172949002217295,1.0,Wilson 95%,0.0,0.7934567085261071,0.0,0.48990002040399916,0.9875483517810124,0.9996084957896587,0.0003915042103414274,0.012451648218987815,0.5100999795960008,1.0,185,184,99.45945945945947
frequency_observed,broad_PLP_to_non_PLP_or_missing,50,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,38,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,17,170,21,247,0.09090909090909091,0.4473684210526316,0.592326139088729,0.407673860911271,0.5526315789473685,Wilson 95%,0.05753352035574911,0.14075448393681603,0.3014616531155089,0.6029397082091058,0.5445260011453368,0.6384407017661624,0.36155929823383753,0.4554739988546633,0.3970602917908942,0.6985383468844911,170,0,0.0
frequency_observed,broad_PLP_to_non_PLP_or_missing,50,AF_gt_1e-5_and_AC_ge_50,actionability_filter_not_scoring_function,455,38,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,2,7,36,410,0.2222222222222222,0.05263157894736842,0.9832134292565947,0.016786570743405275,0.9473684210526315,Wilson 95%,0.06322376231222723,0.5474166563271946,0.014553902448536798,0.17285766881068843,0.965759533258542,0.9918454183432008,0.008154581656799189,0.03424046674145802,0.8271423311893115,0.9854460975514631,170,163,95.88235294117648
frequency_observed,broad_PLP_to_non_PLP_or_missing,50,VITAL_red_AC_ge_50,actionability_filter_not_scoring_function,455,38,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,1,0,37,417,1.0,0.02631578947368421,1.0,0.0,0.9736842105263158,Wilson 95%,0.20654329147389294,1.0,0.004660467553530057,0.13495178436800254,0.9908716248583791,1.0,0.0,0.00912837514162098,0.8650482156319974,0.9953395324464698,170,170,100.0
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,50,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,135,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,67,120,68,200,0.3582887700534759,0.4962962962962963,0.625,0.375,0.5037037037037037,Wilson 95%,0.2930507452314751,0.4292320274973218,0.4132310749842746,0.5795664727247695,0.5707678331142415,0.6762665194828307,0.3237334805171693,0.4292321668857585,0.42043352727523053,0.5867689250157254,120,0,0.0
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,50,AF_gt_1e-5_and_AC_ge_50,actionability_filter_not_scoring_function,455,135,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,3,6,132,314,0.3333333333333333,0.022222222222222223,0.98125,0.01875,0.9777777777777777,Wilson 95%,0.12058159868274293,0.6458026525009102,0.007585775259412838,0.06329787920725997,0.9597030630683673,0.9913791944303604,0.008620805569639546,0.04029693693163267,0.93670212079274,0.9924142247405872,120,114,95.0
frequency_observed,expanded_PLP_to_non_PLP_or_review_change,50,VITAL_red_AC_ge_50,actionability_filter_not_scoring_function,455,135,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,1,0,134,320,1.0,0.007407407407407408,1.0,0.0,0.9925925925925926,Wilson 95%,0.20654329147389294,1.0,0.0013087545613434844,0.040765090741505236,0.9881374103882884,0.9999999999999999,0.0,0.011862589611711404,0.9592349092584949,0.9986912454386567,120,120,100.0
