target,threshold,tp,fp,fn,tn,tpr_recall,fpr,precision,specificity
strict_PLP_to_BLB_or_VUS,3.0,0,45,1,254,0.0,0.1505016722408027,0.0,0.8494983277591973
strict_PLP_to_BLB_or_VUS,2.0,0,47,1,252,0.0,0.15719063545150502,0.0,0.842809364548495
strict_PLP_to_BLB_or_VUS,0.0,1,299,0,0,1.0,1.0,0.0033333333333333335,0.0
strict_PLP_to_BLB_or_VUS,-inf,1,299,0,0,1.0,1.0,0.0033333333333333335,0.0
broad_PLP_to_non_PLP_or_missing,inf,0,0,22,278,0.0,0.0,,1.0
broad_PLP_to_non_PLP_or_missing,66.87729657111704,0,1,22,277,0.0,0.0035971223021582736,0.0,0.9964028776978417
broad_PLP_to_non_PLP_or_missing,62.43459048412933,0,2,22,276,0.0,0.007194244604316547,0.0,0.9928057553956835
broad_PLP_to_non_PLP_or_missing,60.53945926268483,0,3,22,275,0.0,0.01079136690647482,0.0,0.9892086330935251
broad_PLP_to_non_PLP_or_missing,56.29773901661538,0,4,22,274,0.0,0.014388489208633094,0.0,0.9856115107913669
broad_PLP_to_non_PLP_or_missing,54.88110955431302,0,5,22,273,0.0,0.017985611510791366,0.0,0.9820143884892086
broad_PLP_to_non_PLP_or_missing,48.73895849117748,1,5,21,273,0.045454545454545456,0.017985611510791366,0.16666666666666666,0.9820143884892086
broad_PLP_to_non_PLP_or_missing,44.82331041405297,1,6,21,272,0.045454545454545456,0.02158273381294964,0.14285714285714285,0.9784172661870504
broad_PLP_to_non_PLP_or_missing,43.80953149217103,1,7,21,271,0.045454545454545456,0.025179856115107913,0.125,0.9748201438848921
broad_PLP_to_non_PLP_or_missing,42.33415517158525,1,8,21,270,0.045454545454545456,0.02877697841726619,0.1111111111111111,0.9712230215827338
broad_PLP_to_non_PLP_or_missing,41.3184717793797,1,9,21,269,0.045454545454545456,0.03237410071942446,0.1,0.9676258992805755
broad_PLP_to_non_PLP_or_missing,41.09819011230004,1,10,21,268,0.045454545454545456,0.03597122302158273,0.09090909090909091,0.9640287769784173
broad_PLP_to_non_PLP_or_missing,40.98554978696188,1,11,21,267,0.045454545454545456,0.039568345323741004,0.08333333333333333,0.960431654676259
broad_PLP_to_non_PLP_or_missing,38.73455977983207,2,11,20,267,0.09090909090909091,0.039568345323741004,0.15384615384615385,0.960431654676259
broad_PLP_to_non_PLP_or_missing,38.562194838202345,2,12,20,266,0.09090909090909091,0.04316546762589928,0.14285714285714285,0.9568345323741008
broad_PLP_to_non_PLP_or_missing,38.01475156413299,2,13,20,265,0.09090909090909091,0.046762589928057555,0.13333333333333333,0.9532374100719424
broad_PLP_to_non_PLP_or_missing,36.2972349199351,2,14,20,264,0.09090909090909091,0.050359712230215826,0.125,0.9496402877697842
broad_PLP_to_non_PLP_or_missing,36.07548868188528,2,15,20,263,0.09090909090909091,0.0539568345323741,0.11764705882352941,0.9460431654676259
broad_PLP_to_non_PLP_or_missing,35.900557184702166,2,16,20,262,0.09090909090909091,0.05755395683453238,0.1111111111111111,0.9424460431654677
broad_PLP_to_non_PLP_or_missing,34.33628920482271,2,17,20,261,0.09090909090909091,0.06115107913669065,0.10526315789473684,0.9388489208633094
broad_PLP_to_non_PLP_or_missing,33.93779771575755,3,17,19,261,0.13636363636363635,0.06115107913669065,0.15,0.9388489208633094
broad_PLP_to_non_PLP_or_missing,33.91502321227918,3,18,19,260,0.13636363636363635,0.06474820143884892,0.14285714285714285,0.935251798561151
broad_PLP_to_non_PLP_or_missing,32.96902790315449,3,19,19,259,0.13636363636363635,0.0683453237410072,0.13636363636363635,0.9316546762589928
broad_PLP_to_non_PLP_or_missing,31.477261168617357,3,20,19,258,0.13636363636363635,0.07194244604316546,0.13043478260869565,0.9280575539568345
broad_PLP_to_non_PLP_or_missing,30.94483793549672,3,21,19,257,0.13636363636363635,0.07553956834532374,0.125,0.9244604316546763
broad_PLP_to_non_PLP_or_missing,29.60484759152951,3,22,19,256,0.13636363636363635,0.07913669064748201,0.12,0.920863309352518
