target,threshold,tp,fp,fn,tn,tpr_recall,fpr,precision,specificity
expanded_PLP_to_non_PLP_or_review_change,52.2775654739293,13,10,119,358,0.09848484848484848,0.02717391304347826,0.5652173913043478,0.9728260869565217
expanded_PLP_to_non_PLP_or_review_change,52.09958229735724,14,10,118,358,0.10606060606060606,0.02717391304347826,0.5833333333333334,0.9728260869565217
expanded_PLP_to_non_PLP_or_review_change,51.89163480605298,14,11,118,357,0.10606060606060606,0.029891304347826088,0.56,0.970108695652174
expanded_PLP_to_non_PLP_or_review_change,51.44195524580701,14,12,118,356,0.10606060606060606,0.03260869565217391,0.5384615384615384,0.967391304347826
expanded_PLP_to_non_PLP_or_review_change,50.70922858901626,14,13,118,355,0.10606060606060606,0.035326086956521736,0.5185185185185185,0.9646739130434783
expanded_PLP_to_non_PLP_or_review_change,50.44347192762673,14,14,118,354,0.10606060606060606,0.03804347826086957,0.5,0.9619565217391305
expanded_PLP_to_non_PLP_or_review_change,50.30849875934517,14,15,118,353,0.10606060606060606,0.04076086956521739,0.4827586206896552,0.9592391304347826
expanded_PLP_to_non_PLP_or_review_change,50.0792189149565,15,15,117,353,0.11363636363636363,0.04076086956521739,0.5,0.9592391304347826
expanded_PLP_to_non_PLP_or_review_change,49.943407968811975,16,15,116,353,0.12121212121212122,0.04076086956521739,0.5161290322580645,0.9592391304347826
expanded_PLP_to_non_PLP_or_review_change,49.48928160529479,16,16,116,352,0.12121212121212122,0.043478260869565216,0.5,0.9565217391304348
expanded_PLP_to_non_PLP_or_review_change,49.24445206101655,17,16,115,352,0.12878787878787878,0.043478260869565216,0.5151515151515151,0.9565217391304348
expanded_PLP_to_non_PLP_or_review_change,49.20368039345692,18,16,114,352,0.13636363636363635,0.043478260869565216,0.5294117647058824,0.9565217391304348
expanded_PLP_to_non_PLP_or_review_change,48.44711078129562,18,17,114,351,0.13636363636363635,0.04619565217391304,0.5142857142857142,0.9538043478260869
expanded_PLP_to_non_PLP_or_review_change,48.26607857973461,18,18,114,350,0.13636363636363635,0.04891304347826087,0.5,0.9510869565217391
expanded_PLP_to_non_PLP_or_review_change,46.534460837646,19,18,113,350,0.14393939393939395,0.04891304347826087,0.5135135135135135,0.9510869565217391
expanded_PLP_to_non_PLP_or_review_change,46.25966503719518,19,19,113,349,0.14393939393939395,0.051630434782608696,0.5,0.9483695652173914
expanded_PLP_to_non_PLP_or_review_change,45.813423555812015,19,20,113,348,0.14393939393939395,0.05434782608695652,0.48717948717948717,0.9456521739130435
expanded_PLP_to_non_PLP_or_review_change,45.55229523303302,20,20,112,348,0.15151515151515152,0.05434782608695652,0.5,0.9456521739130435
expanded_PLP_to_non_PLP_or_review_change,45.42589032603036,20,21,112,347,0.15151515151515152,0.057065217391304345,0.4878048780487805,0.9429347826086957
expanded_PLP_to_non_PLP_or_review_change,44.22905706499135,21,21,111,347,0.1590909090909091,0.057065217391304345,0.5,0.9429347826086957
expanded_PLP_to_non_PLP_or_review_change,44.22069677915837,22,21,110,347,0.16666666666666666,0.057065217391304345,0.5116279069767442,0.9429347826086957
expanded_PLP_to_non_PLP_or_review_change,43.89707528184639,23,21,109,347,0.17424242424242425,0.057065217391304345,0.5227272727272727,0.9429347826086957
expanded_PLP_to_non_PLP_or_review_change,43.60946077416319,23,22,109,346,0.17424242424242425,0.059782608695652176,0.5111111111111111,0.9402173913043478
expanded_PLP_to_non_PLP_or_review_change,43.53062103858424,24,22,108,346,0.18181818181818182,0.059782608695652176,0.5217391304347826,0.9402173913043478
expanded_PLP_to_non_PLP_or_review_change,43.15460103358469,24,23,108,345,0.18181818181818182,0.0625,0.5106382978723404,0.9375
expanded_PLP_to_non_PLP_or_review_change,42.78536157230157,25,23,107,345,0.1893939393939394,0.0625,0.5208333333333334,0.9375
expanded_PLP_to_non_PLP_or_review_change,42.4785108530383,26,23,106,345,0.19696969696969696,0.0625,0.5306122448979592,0.9375
expanded_PLP_to_non_PLP_or_review_change,42.43749893714508,26,24,106,344,0.19696969696969696,0.06521739130434782,0.52,0.9347826086956522
expanded_PLP_to_non_PLP_or_review_change,41.53346783401685,26,25,106,343,0.19696969696969696,0.06793478260869565,0.5098039215686274,0.9320652173913043
expanded_PLP_to_non_PLP_or_review_change,40.19897158906332,27,25,105,343,0.20454545454545456,0.06793478260869565,0.5192307692307693,0.9320652173913043
expanded_PLP_to_non_PLP_or_review_change,38.77187451223533,27,26,105,342,0.20454545454545456,0.07065217391304347,0.5094339622641509,0.9293478260869565
expanded_PLP_to_non_PLP_or_review_change,38.56284365532822,28,26,104,342,0.21212121212121213,0.07065217391304347,0.5185185185185185,0.9293478260869565
expanded_PLP_to_non_PLP_or_review_change,38.362461123047,29,26,103,342,0.2196969696969697,0.07065217391304347,0.5272727272727272,0.9293478260869565
expanded_PLP_to_non_PLP_or_review_change,38.25155597727316,29,27,103,341,0.2196969696969697,0.07336956521739131,0.5178571428571429,0.9266304347826086
expanded_PLP_to_non_PLP_or_review_change,37.6736906894638,29,28,103,340,0.2196969696969697,0.07608695652173914,0.5087719298245614,0.9239130434782609
expanded_PLP_to_non_PLP_or_review_change,37.17951280581187,30,28,102,340,0.22727272727272727,0.07608695652173914,0.5172413793103449,0.9239130434782609
expanded_PLP_to_non_PLP_or_review_change,37.17901733418505,30,29,102,339,0.22727272727272727,0.07880434782608696,0.5084745762711864,0.9211956521739131
expanded_PLP_to_non_PLP_or_review_change,37.01137857765309,31,29,101,339,0.23484848484848486,0.07880434782608696,0.5166666666666667,0.9211956521739131
expanded_PLP_to_non_PLP_or_review_change,36.12013483252993,32,29,100,339,0.24242424242424243,0.07880434782608696,0.5245901639344263,0.9211956521739131
expanded_PLP_to_non_PLP_or_review_change,35.6738689430903,32,30,100,338,0.24242424242424243,0.08152173913043478,0.5161290322580645,0.9184782608695652
expanded_PLP_to_non_PLP_or_review_change,35.61891909153775,33,30,99,338,0.25,0.08152173913043478,0.5238095238095238,0.9184782608695652
expanded_PLP_to_non_PLP_or_review_change,35.59233351992256,33,31,99,337,0.25,0.08423913043478261,0.515625,0.9157608695652174
expanded_PLP_to_non_PLP_or_review_change,34.772993405148824,33,32,99,336,0.25,0.08695652173913043,0.5076923076923077,0.9130434782608695
expanded_PLP_to_non_PLP_or_review_change,34.75814516099379,33,33,99,335,0.25,0.08967391304347826,0.5,0.9103260869565217
expanded_PLP_to_non_PLP_or_review_change,33.68336668444904,34,33,98,335,0.25757575757575757,0.08967391304347826,0.5074626865671642,0.9103260869565217
expanded_PLP_to_non_PLP_or_review_change,33.592239823755364,35,33,97,335,0.26515151515151514,0.08967391304347826,0.5147058823529411,0.9103260869565217
expanded_PLP_to_non_PLP_or_review_change,33.39198360973199,36,33,96,335,0.2727272727272727,0.08967391304347826,0.5217391304347826,0.9103260869565217
expanded_PLP_to_non_PLP_or_review_change,32.78757152087072,36,34,96,334,0.2727272727272727,0.09239130434782608,0.5142857142857142,0.907608695652174
expanded_PLP_to_non_PLP_or_review_change,32.35915420562954,36,35,96,333,0.2727272727272727,0.09510869565217392,0.5070422535211268,0.904891304347826
expanded_PLP_to_non_PLP_or_review_change,32.10081302505253,36,36,96,332,0.2727272727272727,0.09782608695652174,0.5,0.9021739130434783
expanded_PLP_to_non_PLP_or_review_change,31.74648971283688,36,37,96,331,0.2727272727272727,0.10054347826086957,0.4931506849315068,0.8994565217391305
expanded_PLP_to_non_PLP_or_review_change,30.98000491410092,37,37,95,331,0.2803030303030303,0.10054347826086957,0.5,0.8994565217391305
expanded_PLP_to_non_PLP_or_review_change,30.678857387325035,37,38,95,330,0.2803030303030303,0.10326086956521739,0.49333333333333335,0.8967391304347826
expanded_PLP_to_non_PLP_or_review_change,29.365637107480048,37,39,95,329,0.2803030303030303,0.10597826086956522,0.4868421052631579,0.8940217391304348
expanded_PLP_to_non_PLP_or_review_change,29.34321857317613,38,39,94,329,0.2878787878787879,0.10597826086956522,0.4935064935064935,0.8940217391304348
expanded_PLP_to_non_PLP_or_review_change,29.334408271541527,38,40,94,328,0.2878787878787879,0.10869565217391304,0.48717948717948717,0.8913043478260869
expanded_PLP_to_non_PLP_or_review_change,28.829512712793743,39,40,93,328,0.29545454545454547,0.10869565217391304,0.4936708860759494,0.8913043478260869
expanded_PLP_to_non_PLP_or_review_change,28.55768845954869,39,41,93,327,0.29545454545454547,0.11141304347826086,0.4875,0.8885869565217391
expanded_PLP_to_non_PLP_or_review_change,28.08501920005287,39,42,93,326,0.29545454545454547,0.11413043478260869,0.48148148148148145,0.8858695652173914
expanded_PLP_to_non_PLP_or_review_change,26.763421483362887,39,43,93,325,0.29545454545454547,0.11684782608695653,0.47560975609756095,0.8831521739130435
expanded_PLP_to_non_PLP_or_review_change,24.17020515500223,39,44,93,324,0.29545454545454547,0.11956521739130435,0.46987951807228917,0.8804347826086957
expanded_PLP_to_non_PLP_or_review_change,23.501478467723643,39,45,93,323,0.29545454545454547,0.12228260869565218,0.4642857142857143,0.8777173913043478
expanded_PLP_to_non_PLP_or_review_change,21.33624583052212,39,46,93,322,0.29545454545454547,0.125,0.4588235294117647,0.875
expanded_PLP_to_non_PLP_or_review_change,21.01108710789352,39,47,93,321,0.29545454545454547,0.12771739130434784,0.45348837209302323,0.8722826086956522
expanded_PLP_to_non_PLP_or_review_change,6.0,42,50,90,318,0.3181818181818182,0.1358695652173913,0.45652173913043476,0.8641304347826086
expanded_PLP_to_non_PLP_or_review_change,3.0,44,59,88,309,0.3333333333333333,0.16032608695652173,0.42718446601941745,0.8396739130434783
expanded_PLP_to_non_PLP_or_review_change,2.0,45,60,87,308,0.3409090909090909,0.16304347826086957,0.42857142857142855,0.8369565217391305
expanded_PLP_to_non_PLP_or_review_change,0.0,132,368,0,0,1.0,1.0,0.264,0.0
expanded_PLP_to_non_PLP_or_review_change,-inf,132,368,0,0,1.0,1.0,0.264,0.0
